STATE,CONSTITUENCY,YEAR,% ELECTORS,% VOTES,AGE,CATEGORY,GENERAL VOTES,NAME,PARTY,POSTAL VOTES,SEX,SYMBOL,VOTES
Maharashtra,Pune,2014,1.56,2.88,50,GEN,28640,WARE SUBHASH,AAAP,17,M,Broom,28657
Maharashtra,Pune,2014,0.06,0.11,57,GEN,1131,SAIYYAD AFSER,SP,0,M,Bicycle,1131
Maharashtra,Pune,2014,0.07,0.13,66,GEN,1324,COL SURESH PATIL,BMUP,0,M,Cot,1324
Maharashtra,Pune,2014,0.03,0.05,46,GEN,476,SANJAY LAXMAN,bns,1,M,Dish,477
Maharashtra,Pune,2014,0.02,0.04,35,GEN,353,AZAM VAKIL MANIYAR,IND,0,M,Almirah,353
Maharashtra,Pune,2014,0.02,0.03,54,GEN,343,AJAY VASANT,IND,0,M,Gas,343
Maharashtra,Pune,2014,0.03,0.06,47,GEN,586,ASHAPAK SHAIKH,IND,0,M,Television,586
Maharashtra,Pune,2014,0.03,0.05,31,SC,494,UMESH BHUJANG,IND,0,M,Telephone,494
Maharashtra,Pune,2014,0.02,0.04,40,GEN,380,KHIRID SIMKUMAR,IND,0,M,Pot,380
Maharashtra,Pune,2014,0.10,0.19,68,GEN,1886,COLONEL JAYANTRAO,IND,0,M,Glass,1886
Maharashtra,Pune,2014,0.12,0.23,31,SC,2259,DAMBALE RAHUL,IND,0,M,Coconut,2259
Maharashtra,Pune,2014,0.04,0.07,40,GEN,693,DINESH PANDURANG,IND,0,M,Kettle,693
Maharashtra,Pune,2014,0.07,0.12,38,GEN,1230,DEVKULE BIBHISHAN,IND,0,M,Camera,1230
Maharashtra,Pune,2014,0.05,0.08,34,GEN,840,NILESH DHANAVE,IND,0,M,Hat,840
Maharashtra,Pune,2014,0.03,0.05,43,SC,512,BANSODE CHAYYA,IND,0,F,Pressure,512
Maharashtra,Pune,2014,0.06,0.10,44,GEN,1028,MANCHAK,IND,0,M,Sewing,1028
Maharashtra,Pune,2014,0.02,0.05,39,SC,454,YADAV GANGADHAR,IND,1,M,Candles,455
Maharashtra,Pune,2014,0.02,0.04,33,GEN,377,RUPALI TAMBOLI,IND,1,F,Lady Purse,378
Maharashtra,Pune,2014,0.02,0.03,38,SC,303,VIJAY LAXMAN,IND,0,M,Stool,303
Maharashtra,Pune,2014,0.02,0.04,40,SC,359,SHASHIKANT BHIKAJI,IND,0,M,Bat,359
Maharashtra,Pune,2014,0.05,0.09,40,GEN,868,SHIVAJI PANDURANG,IND,0,M,Auto-,868
Maharashtra,Pune,2014,0.03,0.06,48,GEN,590,SUSHAMA,IND,0,F,Ring,590
Maharashtra,Pune,2014,0.03,0.06,42,SC,564,SANTOSH PAWAR,IND,1,M,Whistle,565
Maharashtra,Baramati,2014,1.37,2.33,33,SC,24884,CHAUDHARI KALURAM,BSP,24,M,Elephant,24908
Maharashtra,Baramati,2014,28.76,48.88,44,GEN,521050,SUPRIYA SULE,NCP,512,F,Clock,521562
Maharashtra,Baramati,2014,0.49,0.83,58,GEN,8804,TATYASAHEB SITARAM,JD(S),7,M,A lady,8811
Maharashtra,Baramati,2014,24.91,42.35,44,GEN,451155,MAHADEV,RSPS,688,M,Cup &,451843
Maharashtra,Baramati,2014,0.43,0.74,42,GEN,7841,RAVINDRA TAKALE,BMUP,4,M,Cot,7845
Maharashtra,Baramati,2014,1.46,2.47,62,GEN,26330,SURESH KHOPADE,AAAP,66,M,Broom,26396
Maharashtra,Baramati,2014,0.26,0.44,62,GEN,4734,KOKARE SHIVAJI,IND,5,M,Kite,4739
Maharashtra,Baramati,2014,0.16,0.27,46,GEN,2891,MAHADIK PRALHAD,IND,0,M,Almirah,2891
Maharashtra,Baramati,2014,0.18,0.31,67,GEN,3344,SURESHDADA,IND,1,M,Bat,3345
Maharashtra,Shirur,2014,35.27,59.05,59,GEN,642828,ADHALRAO SHIVAJI,SHS,587,M,Bow &,643415
Maharashtra,Shirur,2014,2.00,3.35,50,GEN,36431,ASHOK SHIRPATI,MNS,17,M,Railway,36448
Maharashtra,Shirur,2014,18.73,31.35,43,GEN,341375,NIKAM DEVDATTA,NCP,226,M,Clock,341601
Maharashtra,Shirur,2014,1.08,1.82,38,GEN,19779,WAGHMARE,BSP,4,M,Elephant,19783
Maharashtra,Shirur,2014,0.10,0.17,42,GEN,1904,GEETARAM,SP(I),2,M,Battery,1906
Maharashtra,Shirur,2014,0.91,1.53,66,GEN,16657,NIKAM SOPANRAO,AAAP,6,M,Broom,16663
Maharashtra,Shirur,2014,0.11,0.18,63,GEN,1926,BAJARE SITARAM,BMUP,7,M,Cot,1933
Maharashtra,Shirur,2014,0.06,0.11,26,GEN,1174,VIKAS SUDAM,AIFB,0,M,Lion,1174
Maharashtra,Shirur,2014,0.06,0.10,33,GEN,1137,UMESH ARJUN,IND,0,M,Almirah,1137
Maharashtra,Shirur,2014,0.10,0.16,43,GEN,1792,KATORE MAHADEV,IND,0,M,Auto-,1792
Maharashtra,Shirur,2014,0.13,0.22,45,SC,2433,DAMBALE RAM,IND,0,M,Kite,2433
Maharashtra,Shirur,2014,0.12,0.19,29,GEN,2118,NILESH YASHWANT,IND,0,M,Coconut,2118
Maharashtra,Shirur,2014,0.18,0.30,29,SC,3258,MILINDRAJE,IND,0,M,Pressure,3258
Maharashtra,Shirur,2014,0.21,0.35,29,SC,3850,SONALI,IND,0,F,Cup &,3850
Maharashtra,Ahmadnagar,2014,0.49,0.79,40,GEN,8381,KAKADE KISAN,BSP,5,M,Elephant,8386
Maharashtra,Ahmadnagar,2014,35.50,56.94,64,GEN,603976,GANDHI DILIPKUMAR,BJP,1209,M,Lotus,605185
Maharashtra,Ahmadnagar,2014,23.23,37.27,44,GEN,395569,RAJEEV APPASAHEB,NCP,494,M,Clock,396063
Maharashtra,Ahmadnagar,2014,0.35,0.56,35,GEN,6000,H.B.P. AJAY,BMUP,3,M,Cot,6003
Maharashtra,Ahmadnagar,2014,0.08,0.13,58,GEN,1384,DAMALE SHIVAJIRAO,bns,1,M,Dish,1385
Maharashtra,Ahmadnagar,2014,0.42,0.67,36,GEN,7098,DEEPALI SAYYED,AAAP,22,F,Broom,7120
Maharashtra,Ahmadnagar,2014,0.06,0.10,34,SC,1059,POPAT MANIK FULE,MPS(T),2,M,Bat,1061
Maharashtra,Ahmadnagar,2014,0.18,0.29,55,GEN,3086,ANIL JAYSING,IND,0,M,Kettle,3086
Maharashtra,Ahmadnagar,2014,0.74,1.19,73,GEN,12659,KOLSEPATIL BABAN,IND,24,M,Cup &,12683
Maharashtra,Ahmadnagar,2014,0.13,0.21,38,GEN,2202,DESHMUKH VIKAS,IND,0,M,Coconut,2202
Maharashtra,Ahmadnagar,2014,0.15,0.24,61,SC,2524,PETRAS KISAN,IND,1,M,Telephone,2525
Maharashtra,Ahmadnagar,2014,0.21,0.33,46,GEN,3497,LAXMAN BHANUDAS,IND,0,M,Kite,3497
Maharashtra,Ahmadnagar,2014,0.33,0.53,58,GEN,5648,SHRIDHAR JAKHUJI,IND,1,M,Ceiling Fan,5649
Maharashtra,Shirdi,2014,22.77,35.70,64,SC,332712,BHAUSAHEB,INC,302,M,Hand,333014
Maharashtra,Shirdi,2014,0.71,1.11,34,SC,10377,ADV. MAHENDRA,BSP,4,M,Elephant,10381
Maharashtra,Shirdi,2014,36.45,57.13,52,SC,532577,LOKHANDE SADASHIV,SHS,359,M,Bow &,532936
Maharashtra,Shirdi,2014,0.79,1.24,35,SC,11567,NITIN NAVNATH,AAAP,13,M,Broom,11580
Maharashtra,Shirdi,2014,0.16,0.25,39,SC,2334,PAWAR VIJAY,lpi,0,M,Whistle,2334
Maharashtra,Shirdi,2014,0.22,0.34,70,SC,3192,RAGHUNATH RAMJI,BBM,1,M,Cup &,3193
Maharashtra,Shirdi,2014,0.10,0.15,39,SC,1429,SARODE POPAT,LB,0,M,Slate,1429
Maharashtra,Shirdi,2014,0.64,1.00,41,SC,9292,SANTOSH MADHUKAR,BMUP,4,M,Cot,9296
Maharashtra,Shirdi,2014,0.10,0.16,55,SC,1498,UDDHAVRAO,IND,1,M,Coconut,1499
Maharashtra,Shirdi,2014,0.15,0.24,35,SC,2229,GHOLAP SANDEEP,IND,0,M,Pressure,2229
Maharashtra,Shirdi,2014,0.30,0.46,42,SC,4318,BALASAHEB,IND,1,M,Ceiling Fan,4319
Maharashtra,Shirdi,2014,0.20,0.31,65,SC,2874,WAGH GANGADHAR,IND,0,M,Basket,2874
Maharashtra,Shirdi,2014,0.32,0.51,32,SC,4728,SHENDE RAVINDRA,IND,0,M,Chappals,4728
Maharashtra,Shirdi,2014,0.20,0.32,56,SC,2954,SAYAJI SHANKAR,IND,0,M,Battery,2954
Maharashtra,Beed,2014,27.87,40.53,44,GEN,499387,DHAS SURESH,NCP,154,M,Clock,499541
Maharashtra,Beed,2014,35.48,51.61,66,GEN,635426,MUNDE,BJP,569,M,Lotus,635995
Maharashtra,Beed,2014,0.79,1.15,58,GEN,14162,RATHOD DIGAMBAR,BSP,4,M,Elephant,14166
Maharashtra,Beed,2014,0.18,0.26,33,GEN,3162,KALE KRISHNA,BBM,1,M,Cup &,3163
Maharashtra,Beed,2014,0.11,0.16,53,SC,1930,DONGARE MILIND,PRCP,0,M,Pen Nib with,1930
Maharashtra,Beed,2014,0.06,0.09,55,SC,1162,TATE ASHOK,ARP,0,M,Bat,1162
Maharashtra,Beed,2014,0.06,0.09,49,SC,1065,THORAT DHANRAJ,MPS(T),0,M,Ceiling Fan,1065
Maharashtra,Beed,2014,0.24,0.35,56,GEN,4271,NANDU MADHAV,AAAP,10,M,Broom,4281
Maharashtra,Beed,2014,0.09,0.13,60,GEN,1584,MANIKRAO,SP,0,M,Bicycle,1584
Maharashtra,Beed,2014,0.10,0.14,28,GEN,1733,RAHUL PRABHAKAR,APoI,0,M,Coat,1733
Maharashtra,Beed,2014,0.05,0.08,32,GEN,944,SHINGARE GOVIND,SVRP,0,M,Sewing,944
Maharashtra,Beed,2014,0.09,0.13,44,GEN,1628,SHAIKH IPTEKHAR,WPOI,0,M,Kite,1628
Maharashtra,Beed,2014,0.09,0.12,39,SC,1532,SAKSAMUDRE,BMUP,1,M,Cot,1533
Maharashtra,Beed,2014,0.21,0.30,44,GEN,3758,ARJUN HANMANTA,IND,0,M,Ring,3758
Maharashtra,Beed,2014,0.16,0.23,40,GEN,2797,AVINASH NAMDEV,IND,0,M,Pot,2797
Maharashtra,Beed,2014,0.30,0.44,53,SC,5383,ASHOK DHONDIBA,IND,0,M,Gas,5383
Maharashtra,Beed,2014,0.18,0.26,32,SC,3264,ASHOK BHAGOJI,IND,0,M,Air,3264
Maharashtra,Beed,2014,0.18,0.26,33,GEN,3247,AGHAV JAYPRAKASH,IND,0,M,Camera,3247
Maharashtra,Beed,2014,0.17,0.25,48,GEN,3040,INAMDAR JABBERMIYA,IND,0,M,Shuttle,3040
Maharashtra,Beed,2014,0.06,0.09,30,SC,1075,DR. OWHAL JITENDRA,IND,0,M,Coconut,1075
Maharashtra,Beed,2014,0.06,0.08,37,GEN,1018,KALE BAJIRAO,IND,0,M,Auto-,1018
Maharashtra,Beed,2014,0.05,0.07,34,GEN,848,GANGADHAR SITARAM,IND,0,M,Almirah,848
Maharashtra,Beed,2014,0.07,0.10,46,GEN,1270,JETHLIA,IND,0,M,Chappals,1270
Maharashtra,Beed,2014,0.30,0.43,33,GEN,5357,TEJAS ANKUSH,IND,0,M,Cauliflower,5357
Maharashtra,Beed,2014,0.06,0.08,28,SC,1036,PRASHANT VISHNU,IND,0,M,Refrigerator,1036
Maharashtra,Beed,2014,0.15,0.22,27,GEN,2698,BHAGWAT HARIHAR,IND,0,M,Whistle,2698
Maharashtra,Beed,2014,0.04,0.06,48,SC,713,VEER SHESHERAO,IND,0,M,CHESS,713
Maharashtra,Beed,2014,0.10,0.14,46,GEN,1734,SHAIKH CHAND,IND,0,M,Basket,1734
Maharashtra,Beed,2014,0.05,0.07,51,GEN,846,SHAIKH SHAFIQ,IND,0,M,Kettle,846
Maharashtra,Beed,2014,0.05,0.08,26,GEN,931,SHRIKANT VISHNU,IND,0,M,Black Board,931
Maharashtra,Beed,2014,0.14,0.20,38,GEN,2482,SADULLA ASDULLA,IND,0,M,BELT,2482
Maharashtra,Beed,2014,0.21,0.30,43,GEN,3732,SAYYED,IND,0,M,Batsman,3732
Maharashtra,Beed,2014,0.20,0.29,39,GEN,3617,SAYYED MINHAJ ALI,IND,0,M,Balloon,3617
Maharashtra,Beed,2014,0.06,0.09,40,GEN,1122,SAYYED MUBIN,IND,0,M,Battery,1122
Maharashtra,Beed,2014,0.03,0.04,51,GEN,452,SAYYED SALIM FATTU,IND,0,M,Slate,452
Maharashtra,Beed,2014,0.02,0.03,40,SC,314,SUMITRABAI,IND,0,F,Bottle,314
Maharashtra,Beed,2014,0.03,0.04,33,GEN,520,SOLANKE,IND,0,M,Brief Case,520
Maharashtra,Beed,2014,0.48,0.70,50,GEN,8634,SOLANKE PRAKASH,IND,0,M,Carrom,8634
Maharashtra,Beed,2014,0.07,0.10,31,GEN,1264,HOKE (PATIL)RAJEDRA,IND,0,M,Television,1264
Maharashtra,Osmanabad,2014,34.54,54.27,54,GEN,606351,GAIKWAD RAVINDRA,SHS,1348,M,Bow &,607699
Maharashtra,Osmanabad,2014,1.61,2.53,37,SC,28306,DHALE PADMASHEEL,BSP,16,M,Elephant,28322
Maharashtra,Osmanabad,2014,21.22,33.35,73,GEN,372586,PATIL PADMASINHA,NCP,788,M,Clock,373374
Maharashtra,Osmanabad,2014,0.23,0.37,62,GEN,4126,TARKASE PUSHPA,HND,0,F,Coconut,4126
Maharashtra,Osmanabad,2014,0.07,0.12,49,GEN,1288,BHOSALE REVAN,JD(S),0,M,A lady,1288
Maharashtra,Osmanabad,2014,0.21,0.33,42,SC,3722,ROKDE MILIND,BBM,3,M,Cup &,3725
Maharashtra,Osmanabad,2014,0.10,0.15,36,SC,1700,DR. RAMESH SUBRAV,RPI,1,M,Kite,1701
Maharashtra,Osmanabad,2014,0.07,0.12,32,SC,1313,SHINDE RAJENDRA,MPS(T),0,M,Scissors,1313
Maharashtra,Osmanabad,2014,0.24,0.38,37,GEN,4220,VIKRAM ASHOK,AAAP,20,M,Broom,4240
Maharashtra,Osmanabad,2014,0.13,0.20,30,GEN,2257,ADV. SHAILENDRA,SP,0,M,Bicycle,2257
Maharashtra,Osmanabad,2014,0.09,0.14,33,GEN,1527,SAYYAD MOHAMD,BMUP,1,M,Cot,1528
Maharashtra,Osmanabad,2014,0.09,0.15,31,GEN,1640,ALTAF HUSAIN,IND,0,M,Diesel,1640
Maharashtra,Osmanabad,2014,0.20,0.31,37,GEN,3466,SMT. JADHAV UJVALA,IND,0,F,Pressure,3466
Maharashtra,Osmanabad,2014,0.41,0.65,27,GEN,7245,KAKASAHEB,IND,0,M,Ring,7245
Maharashtra,Osmanabad,2014,0.13,0.21,45,SC,2352,GAIKWAD UMAJI,IND,3,M,Table,2355
Maharashtra,Osmanabad,2014,0.41,0.64,48,GEN,7166,GAIKWAD RAVINDRA,IND,3,M,Electric Pole,7169
Maharashtra,Osmanabad,2014,0.58,0.91,63,SC,10210,TUKARAM DASRAO,IND,0,M,Television,10210
Maharashtra,Osmanabad,2014,0.40,0.63,41,SC,7038,TUPSUNDARE BALAJI,IND,0,M,Whistle,7038
Maharashtra,Osmanabad,2014,0.23,0.37,65,SC,4092,NAVNATH DASHRATH,IND,0,M,Auto-,4092
Maharashtra,Osmanabad,2014,0.19,0.30,34,GEN,3361,PADMSINH VIJAYSINH,IND,0,M,Camera,3361
Maharashtra,Osmanabad,2014,0.08,0.13,34,GEN,1429,SIDDIK IBRAHIM,IND,0,M,Gas,1429
Maharashtra,Osmanabad,2014,0.13,0.20,53,GEN,2251,PATIL MANOHAR,IND,0,M,Shuttle,2251
Maharashtra,Osmanabad,2014,0.08,0.13,31,GEN,1416,SHAIKH MUBARAK,IND,2,M,Bat,1418
Maharashtra,Osmanabad,2014,1.53,2.40,27,GEN,26857,ROHAN SUBHASH,IND,11,M,Sewing,26868
Maharashtra,Osmanabad,2014,0.08,0.13,32,SC,1482,KSHIRSAGAR VIJAY,IND,0,M,Glass,1482
Maharashtra,Osmanabad,2014,0.11,0.18,51,GEN,1978,KSHIRSAGAR SHIVAJI,IND,0,M,Chappals,1978
Maharashtra,Osmanabad,2014,0.11,0.18,28,GEN,1963,SUSHILKUMAR,IND,0,M,Kettle,1963
Maharashtra,Latur,2014,1.19,1.89,32,SC,20001,KAMBLE DEEPAK,BSP,28,M,Elephant,20029
Maharashtra,Latur,2014,21.52,34.33,68,SC,362524,BANSODE DATTATRAY,INC,590,M,Hand,363114
Maharashtra,Latur,2014,36.55,58.29,43,SC,614557,DR. SUNIL BALIRAM,BJP,1952,M,Lotus,616509
Maharashtra,Latur,2014,0.58,0.93,39,SC,9812,DIPRATNA,AAAP,17,M,Broom,9829
Maharashtra,Latur,2014,0.11,0.17,44,SC,1840,BALAJI DNYANOBA,SP,0,M,Bicycle,1840
Maharashtra,Latur,2014,0.16,0.26,32,SC,2722,BHARAT MAROTI,APoI,2,M,Coat,2724
Maharashtra,Latur,2014,0.08,0.13,56,SC,1337,SHIVKHANDESHWAR,BJSP,0,M,Coconut,1337
Maharashtra,Latur,2014,0.17,0.27,54,SC,2815,SURYAWANSI,BMUP,15,M,Cot,2830
Maharashtra,Latur,2014,0.09,0.15,42,SC,1541,UDARE MINAKSHI,IND,0,F,Cup &,1541
Maharashtra,Latur,2014,0.06,0.09,45,SC,942,KAMBLE MILIND,IND,0,M,Walking,942
Maharashtra,Latur,2014,0.08,0.12,53,SC,1287,GAJENDRA LIMBAJI,IND,0,M,Television,1287
Maharashtra,Latur,2014,0.12,0.19,55,SC,2048,JARIPATKE DNYANOBA,IND,4,M,Sewing,2052
Maharashtra,Latur,2014,0.08,0.12,45,SC,1305,JOGDAND FAKIRA,IND,1,M,Ceiling Fan,1306
Maharashtra,Latur,2014,0.12,0.18,42,SC,1941,PADMAKAR KONDIBA,IND,0,M,Kite,1941
Maharashtra,Latur,2014,0.12,0.19,36,SC,2035,BHARAT DAMODAR,IND,0,M,Telephone,2035
Maharashtra,Latur,2014,0.20,0.32,47,SC,3401,GAJANAN,IND,0,M,Auto-,3401
Maharashtra,Latur,2014,0.10,0.17,48,SC,1765,RAJKUMAR BHIMRAO,IND,0,M,Saw,1765
Maharashtra,Latur,2014,0.51,0.82,35,SC,8678,SHINDE SUDHIR,IND,0,M,Almirah,8678
Maharashtra,Solapur,2014,30.41,54.43,46,SC,517176,SHARAD BANSODE,BJP,703,M,Lotus,517879
Maharashtra,Solapur,2014,21.62,38.70,73,SC,367795,SHINDE,INC,410,M,Hand,368205
Maharashtra,Solapur,2014,1.12,2.00,58,SC,19030,ADV. SANJEEV,BSP,11,M,Elephant,19041
Maharashtra,Solapur,2014,0.54,0.97,46,SC,9249,LALIT BABAR,AAAP,12,M,Broom,9261
Maharashtra,Solapur,2014,0.08,0.15,49,SC,1398,WAGHMARE,BMUP,1,M,Cot,1399
Maharashtra,Solapur,2014,0.14,0.26,35,SC,2458,SONKAMBLE GAUTAM,BBM,0,M,Cup &,2458
Maharashtra,Solapur,2014,0.10,0.17,58,SC,1653,KEWALE CHAYA,IND,1,F,Carrot,1654
Maharashtra,Solapur,2014,0.05,0.09,53,SC,824,DATTATRAYA VITTHAL,IND,0,M,Bat,824
Maharashtra,Solapur,2014,0.07,0.13,38,SC,1240,PAWAR YUVRAJ,IND,3,M,Sewing,1243
Maharashtra,Solapur,2014,0.09,0.16,36,SC,1504,BHISE KRISHNA,IND,0,M,Whistle,1504
Maharashtra,Solapur,2014,0.09,0.15,49,SC,1460,RAJENDRA,IND,0,M,Television,1460
Maharashtra,Solapur,2014,0.08,0.14,38,SC,1333,VIKRAM UTTAM,IND,0,M,Pressure,1333
Maharashtra,Solapur,2014,0.08,0.14,40,SC,1286,SHINDE RAJKUMAR,IND,0,M,Gas,1286
Maharashtra,Solapur,2014,0.10,0.18,48,SC,1683,SIDRAM KRISHNA,IND,0,M,Coconut,1683
Maharashtra,Solapur,2014,0.16,0.28,28,SC,2706,SUNITA VIJAYKUMAR,IND,0,F,Camera,2706
Maharashtra,Solapur,2014,0.32,0.58,32,SC,5487,SONAWANE SHIVAJI,IND,0,M,Auto-,5487
Maharashtra,Madha,2014,0.91,1.46,34,SC,15774,BANSODE KUNDAN,BSP,16,M,Elephant,15790
Maharashtra,Madha,2014,28.37,45.36,69,GEN,489260,MOHITE PATIL,NCP,729,M,Clock,489989
Maharashtra,Madha,2014,0.51,0.82,26,GEN,8839,NAVANATH BHIMRAO,HiPPa,14,M,Brief Case,8853
Maharashtra,Madha,2014,26.90,43.02,48,GEN,464019,SADABHAU,SWP,626,M,Whistle,464645
Maharashtra,Madha,2014,0.41,0.66,38,GEN,7128,ADV. SAVITA,AAAP,32,F,Broom,7160
Maharashtra,Madha,2014,0.19,0.30,65,GEN,3285,ADV.SUBHASH,BMUP,8,M,Cot,3293
Maharashtra,Madha,2014,0.12,0.18,40,GEN,1988,SURESH SHAMRAO,AITC,1,M,Flowers and,1989
Maharashtra,Madha,2014,0.13,0.20,32,SC,2189,JAGTAP NITIN MARUTI,IND,0,M,Carrot,2189
Maharashtra,Madha,2014,0.41,0.66,32,GEN,7115,JADHAV SUNIL GUNDA,IND,0,M,Ring,7115
Maharashtra,Madha,2014,0.12,0.20,58,GEN,2117,DAGADU MANIK,IND,0,M,Battery,2117
Maharashtra,Madha,2014,0.13,0.21,40,GEN,2275,DEVKATE SOMANATH,IND,0,M,Bat,2275
Maharashtra,Madha,2014,0.51,0.82,50,GEN,8829,NAGAMANI KISAN,IND,0,F,Pressure,8829
Maharashtra,Madha,2014,0.16,0.26,45,SC,2814,POL SUDHIR ARJUN,IND,0,M,Kettle,2814
Maharashtra,Madha,2014,0.13,0.21,36,GEN,2300,PRAFULL SHIVRAO,IND,1,M,Auto-,2301
Maharashtra,Madha,2014,0.11,0.18,34,GEN,1926,DR.PRAMOD,IND,0,M,Table,1926
Maharashtra,Madha,2014,0.19,0.31,47,GEN,3367,SATHI BASHIR AHMED,IND,0,M,Dao,3367
Maharashtra,Madha,2014,0.24,0.38,44,SC,4139,BALIRAM SUKHDEV,IND,0,M,Cup &,4139
Maharashtra,Madha,2014,0.27,0.43,59,SC,4625,BHAJANLAL,IND,0,M,Pen Stand,4625
Maharashtra,Madha,2014,0.18,0.29,47,GEN,3092,DR.BHISE,IND,2,M,Stethoscope,3094
Maharashtra,Madha,2014,1.46,2.33,58,GEN,25181,MOHITE-PATIL,IND,6,M,Ceiling Fan,25187
Maharashtra,Madha,2014,0.40,0.64,31,GEN,6886,ROHIT RAMKRUSHNA,IND,0,M,Television,6886
Maharashtra,Madha,2014,0.11,0.18,31,GEN,1969,WALKE VIKRAM,IND,0,M,Candles,1969
Maharashtra,Madha,2014,0.14,0.22,40,GEN,2336,SHAIKH SHAHAJAN,IND,0,M,Coconut,2336
Maharashtra,Madha,2014,0.15,0.23,43,SC,2519,SUNITA MOHAN,IND,3,F,Sewing,2522
Maharashtra,Sangli,2014,22.57,35.54,40,GEN,370778,PATIL PRATIK,INC,1493,M,Hand,372271
Maharashtra,Sangli,2014,0.69,1.09,40,GEN,11363,BANDGAR NANASO,BSP,15,M,Elephant,11378
Maharashtra,Sangli,2014,37.09,58.38,49,GEN,609402,SANJAYKAKA PATIL,BJP,2161,M,Lotus,611563
Maharashtra,Sangli,2014,0.51,0.80,50,GEN,8387,NITIN GANPATRAO,BMUP,18,M,Cot,8405
Maharashtra,Sangli,2014,0.15,0.23,60,GEN,2453,ADV. K. D. SHINDE,JD(S),7,M,A lady,2460
Maharashtra,Sangli,2014,0.28,0.45,41,GEN,4645,SAMINA ABDULMAJID,AAAP,54,F,Broom,4699
Maharashtra,Sangli,2014,0.05,0.08,43,GEN,847,SUREKHA ALIAS,MVA,2,F,Gas,849
Maharashtra,Sangli,2014,0.09,0.14,40,GEN,1489,ASHOK DNYANU,IND,5,M,Coconut,1494
Maharashtra,Sangli,2014,0.26,0.41,41,GEN,4309,CHOPADE,IND,0,M,Shuttle,4309
Maharashtra,Sangli,2014,0.11,0.17,38,GEN,1773,TANAJIRAO,IND,1,M,Cup &,1774
Maharashtra,Sangli,2014,0.06,0.10,68,GEN,994,DHATTURE HAFIZBHAI,IND,3,M,Almirah,997
Maharashtra,Sangli,2014,0.10,0.16,32,GEN,1701,POURNIMA VILAS,IND,1,F,Auto-,1702
Maharashtra,Sangli,2014,0.11,0.18,45,SC,1844,MADHUKAR BABURAO,IND,0,M,Whistle,1844
Maharashtra,Sangli,2014,0.15,0.24,32,GEN,2481,SHARMILA BABA,IND,0,F,Ring,2481
Maharashtra,Sangli,2014,0.10,0.16,63,GEN,1661,SHRIRANG BABURAO,IND,0,M,Kite,1661
Maharashtra,Sangli,2014,0.26,0.41,48,GEN,4309,SIDDHA SHIVAPPA,IND,0,M,Ceiling Fan,4309
Maharashtra,Sangli,2014,0.51,0.80,51,GEN,8351,SURESH PARTH MANE,IND,2,M,Bat,8353
Maharashtra,Satara,2014,30.38,53.50,48,GEN,522153,SHRIMANT CHH.,NCP,378,M,Clock,522531
Maharashtra,Satara,2014,0.84,1.49,39,SC,14491,PRASHANT VASANT,BSP,32,M,Elephant,14523
Maharashtra,Satara,2014,0.80,1.41,52,GEN,13740,ALTAF ABDULGANI,BMUP,20,M,Cot,13760
Maharashtra,Satara,2014,4.17,7.35,53,SC,71630,ASHOK WAMAN,RPI(A),178,M,Sewing,71808
Maharashtra,Satara,2014,0.71,1.26,45,SC,12265,CHANDRAKANT TATU,BBM,5,M,Cup &,12270
Maharashtra,Satara,2014,4.80,8.45,48,GEN,82352,RAJENDRA,AAAP,137,M,Broom,82489
Maharashtra,Satara,2014,0.27,0.48,27,SC,4711,UMESH MUKUND,IND,0,M,Kite,4711
Maharashtra,Satara,2014,0.58,1.03,27,GEN,10041,KADAM SAGAR,IND,6,M,HOCKEY &,10047
Maharashtra,Satara,2014,0.14,0.25,60,GEN,2434,GAWDE SUKHDEV,IND,1,M,Bat,2435
Maharashtra,Satara,2014,0.66,1.16,65,GEN,11302,PANDURANG,IND,2,M,Gas,11304
Maharashtra,Satara,2014,9.07,15.97,50,GEN,155789,PURUSHOTTAM,IND,148,M,Kettle,155937
Maharashtra,Satara,2014,0.13,0.22,43,GEN,2162,DR. PRAKASH,IND,2,M,Stethoscope,2164
Maharashtra,Satara,2014,0.21,0.37,38,SC,3644,BICHUKALE ABHIJIT,IND,0,M,Television,3644
Maharashtra,Satara,2014,0.55,0.96,42,GEN,9395,ADV. VARSHA,IND,10,F,Candles,9405
Maharashtra,Satara,2014,0.21,0.37,48,GEN,3649,DR. VIJAYSINHA,IND,5,M,Harmonium,3654
Maharashtra,Satara,2014,0.88,1.54,49,SC,15072,SUBHASH NIVRUTTI,IND,1,M,Whistle,15073
Maharashtra,Satara,2014,0.70,1.24,31,GEN,12120,SUHAS VISHWASRAO,IND,2,M,Coconut,12122
Maharashtra,Satara,2014,1.06,1.86,36,GEN,18207,SANDIP AMRUTRAO,IND,8,M,Walking,18215
Maharashtra,Ratnagiri,2014,0.96,1.46,51,GEN,13084,AYARE RAJENDRA,BSP,4,M,Elephant,13088
Maharashtra,Ratnagiri,2014,25.09,38.27,33,GEN,342999,NILESH NARAYAN,INC,38,M,Hand,343037
Maharashtra,Ratnagiri,2014,36.06,55.01,60,GEN,492900,VINAYAK BHAURAO,SHS,188,M,Bow &,493088
Maharashtra,Ratnagiri,2014,0.93,1.42,56,GEN,12693,ABHIJIT SHRIRAM,AAAP,7,M,Broom,12700
